ResponseId,gender,race,educ,income,party,bz_1,bz_2,bz_3,bz_4,bz_5,bz_6,bz_7,bz_8,bz_9,bz_10,bz_11,bz_12,bz_13,bz_14,bz_15,bz_16,bz_17,bz_18,bz_19,bz_20,bz_21,bz_22,bz_23,bz_24,bz_25,bz_26,bz_27,bz_28,bz_29,bz_30,bz_31,bz_32
R_5VIWjN8A3xi25kE,Female,Black or African American,"Associate's degree (for example, AA or AS)","$5,000 to $9,999",Independent,0.06317398,0.042347457,0.02857187,0.0052810144,0.039957587,0.019327562,0.018740077,0.05037108,-0.026597288,0.13122547,-0.042463038,0.013130169,-0.014818024,0.08805187,-0.08053,0.024313102,-0.017463775,0.01624968,0.034512367,0.01568808,0.018857213,0.039553974,-0.06913367,0.036830295,0.066764295,-0.020838067,-0.035594035,0.046715986,-0.01706129,-0.12042507,0.077529706,0.047633193
R_60q74ubtUr4a84g,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$40,000 to $49,999",Independent,0.057791177,0.04215251,-0.0009253975,-0.0016638362,-0.032485854,0.031067539,-0.0141846,0.0121130245,-0.014170595,0.041277908,0.007956853,-0.054282922,-0.060549725,0.041749686,-0.04646586,-0.0223846,-0.08844375,0.054866605,0.009152988,0.012910292,-0.037623722,-0.011738049,0.01231178,0.059169203,0.05334554,-0.056233305,0.042763866,-0.019680891,0.018316682,-0.01639357,0.08462338,0.041306317
R_547d9AohtJlA5Gb,Male,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Democrat,0.06229688,0.041302577,-0.08258432,0.04846744,-0.0021819223,-0.018282048,0.032209225,0.09855873,-0.029663447,0.038536493,0.12926145,-0.016894754,-0.0035792151,0.010472979,0.079719305,-0.026709067,0.01846363,0.005123594,-0.059422325,0.1434406,0.029156817,-0.09023666,-0.024307188,-0.059179045,-0.025538672,-0.075239465,0.028466914,-0.0059874775,0.047254045,-0.05233615,0.093513004,-0.02127495
R_7CTOUF3otJoVECk,Female,Asian or Asian American,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Independent,0.08023164,0.029508699,0.044182356,0.064716384,-0.093765154,-0.03664667,-0.11452617,0.036400985,0.083045475,0.05870863,-0.03281099,-0.059413075,0.0014460352,0.08295641,0.004512801,0.08030775,-0.0028851377,0.03425081,-0.007767857,-0.05090315,0.057139438,-0.037412576,0.02155852,0.059577305,0.03956144,-0.108591795,0.06414625,-0.042440873,0.013338381,0.01903814,0.04603615,0.01287267
R_5rMGKlLSiodkrK8,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.020818979,-0.010808742,-0.015111014,-0.034292713,0.0006549121,-0.018635482,-0.027371237,0.050265558,-0.046115346,0.062645815,0.050737776,-0.015075579,-0.032708716,0.011031564,-0.021711718,-0.02783308,0.025720261,0.007933594,-0.022253256,0.036883287,0.015784081,-0.07509789,0.039011836,0.029329535,0.011795059,-0.08031497,0.079404846,-0.013874553,0.07042775,0.029669601,0.079262875,0.03947577
R_1EXrV6qiy87vHTg,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$75,000 to $99,999",Independent,0.034357525,0.0769888,0.0047599245,-0.03102215,0.040465828,0.0570124,0.010819728,0.10357051,-0.049543843,0.06416538,0.06314832,-0.07376967,-0.03625363,0.039425816,-0.044070687,-0.02369454,0.0050834008,-0.0037019271,-0.07709822,0.101570666,-0.049117476,-0.032226186,-0.018556312,0.0400702,0.0293413,-0.067378074,-0.0014900486,0.024346188,0.049823508,-0.065736555,0.120026276,0.024467126
R_1KeS1RrU5rSm3u5,Female,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Democrat,0.06259724,-0.033289015,0.0043241363,-0.05182831,-0.06780924,-0.038514175,-0.047332846,0.03382905,0.0006421516,0.07296686,0.049439836,0.045094054,-0.07238864,0.018816233,-0.08253789,0.053383343,0.015568396,0.028442679,0.071246095,0.027530542,0.017241735,-0.02262679,-0.09795828,-0.050431848,0.03363747,-0.028560884,0.046616327,0.012448337,-0.0021017874,-0.061957493,0.071588606,0.036893535
R_6Y1HSKZ6iTxuxu9,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$25,000 to $29,999",Republican,0.016578604,0.04990877,-0.05875341,0.10373469,-0.033457324,-0.03900206,-0.040956005,0.02027315,-0.049771987,0.059797212,0.045614902,0.03253162,-0.1018927,0.051336903,-0.012931354,-0.054913193,-0.16553308,0.060049232,0.07392092,-0.008589564,0.031018449,-0.07574531,0.018142689,0.033986196,0.008775785,-0.020213338,0.054317206,0.04943219,-0.0032369369,-0.05222754,0.04225317,0.052990995
R_6k7wMWetp6AOzhT,Female,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Independent,0.04551527,0.0012709247,0.057245865,-0.044315092,-0.0463076,-0.0041744607,-0.06407431,0.049024563,0.011599701,0.060740143,0.008158568,-0.0048745754,-0.09159588,0.05553035,-0.100989215,0.05487033,0.04266656,0.00075412355,0.05493637,0.021826921,-0.0026650364,-0.009517411,-0.083719246,-0.0071148085,0.012911584,-0.01299483,0.053051434,0.019896165,-0.0035018595,-0.03588618,0.053187996,0.057243623
R_3Ec6TgeI3KFOc9b,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$125,000 to $149,999",Republican,-0.005977519,0.017869521,-0.025152363,0.080129884,-0.026023893,-0.025472496,-0.050757222,0.035132475,-0.055733524,0.056244053,0.07205275,0.034161333,-0.09382539,0.045582358,-0.05008964,-0.03180646,-0.13244787,0.03759349,0.072643116,-0.020323588,0.032382835,-0.07972245,0.010247079,0.058221933,-0.021495322,-0.016951786,0.06511933,0.06775159,0.00065273116,-0.026815176,0.020642573,0.0603787
R_5qt7H3gCYPy2G94,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Independent,0.033769477,0.021287695,0.047453187,-0.043742508,0.021756658,-0.00082912995,-0.027227119,0.06329318,-0.025575507,0.051395558,0.031668626,-0.053365726,-0.05833317,0.06748686,-0.043850027,-3.870763e-05,0.04362953,0.013637591,-0.07144322,0.01958298,-0.0067516956,-0.043142717,0.039407797,0.077601224,0.026351426,-0.07737137,0.10363738,-0.0018231743,0.06988576,0.042175204,0.06266899,0.06581917
R_7mJVD4M2x78wbVQ,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Independent,0.032733575,0.018990604,0.030623823,-0.032158904,0.029811911,0.03624125,-0.0014921506,0.07917809,-0.03392138,0.053286925,0.063012995,-0.062106874,-0.056248866,0.06270643,-0.029585868,0.0031048898,0.023406561,0.009524414,-0.06739123,0.05789652,-0.017501937,-0.027164772,0.00787601,0.051824458,0.05665608,-0.06966185,0.054694165,0.02481416,0.04809975,-0.014382087,0.08555699,0.053449802
R_3WD1KdLP8Bk6WZl,Male,White,"Associate's degree (for example, AA or AS)","$25,000 to $29,999",Republican,0.0060314806,-0.019623253,-0.07430078,0.11858775,-0.0027605586,-0.057678483,0.016020836,0.0034845602,-0.095499426,0.1130208,0.06495388,-0.0028915838,-0.04342015,0.055451356,-0.017476115,-0.12006346,-0.0701275,0.0008619572,-0.053324368,0.031423487,0.05548175,-0.08024968,0.057350263,0.1223637,0.029403772,0.0052452525,0.03910623,0.037821982,-0.083238706,-0.034751542,0.026999734,0.049692653
R_37eg5g2fIQcUO6t,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Independent,0.033769477,0.021287695,0.047453187,-0.043742508,0.021756658,-0.00082912995,-0.027227119,0.06329318,-0.025575507,0.051395558,0.031668626,-0.053365726,-0.05833317,0.06748686,-0.043850027,-3.870763e-05,0.04362953,0.013637591,-0.07144322,0.01958298,-0.0067516956,-0.043142717,0.039407797,0.077601224,0.026351426,-0.07737137,0.10363738,-0.0018231743,0.06988576,0.042175204,0.06266899,0.06581917
R_52Qgo2AUfCaHudE,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$40,000 to $49,999",Republican,0.12665163,-0.0041533303,-0.054759767,0.08304965,-0.08625924,-0.08060986,0.00036114082,0.02441233,0.023129277,0.050574318,0.09511267,0.017218634,-0.023451233,0.027820976,0.052607518,0.005220991,-0.056419358,0.020807972,-0.002147943,0.04058786,0.036621824,-0.078347966,0.007771044,0.030988805,0.0006619198,-0.014529512,0.105045535,-0.026760355,0.040287286,-0.059978135,0.043891385,0.008085681
R_5H2Jnm6oBXMfl4N,Male,White,"Associate's degree (for example, AA or AS)","$40,000 to $49,999",Independent,0.084826276,0.05105143,-0.016394641,-0.014872143,0.0476463,0.008241735,0.051751375,0.05104056,-0.095433444,0.107153505,0.021443838,-0.06280712,-0.040737204,0.09396005,-0.07367747,-0.06354721,0.031441152,-0.035760067,-0.02228159,0.057379596,0.0061767814,-0.011875683,0.08071746,0.13171993,0.12812865,-0.06004843,0.04508838,-0.016570745,-0.018720062,-0.063326806,0.0893318,0.08385117
R_1RsLi4jRbzR3L33,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$35,000 to $39,999",Republican,0.025891498,-0.03726939,-0.01724438,-0.03739848,-0.011477531,-0.013237134,0.009374712,0.06144523,-0.07029905,0.08291953,0.08066781,-0.0027421326,-0.04576239,0.02007229,-0.026817564,-0.0052021733,0.013719069,0.041234422,-0.076554105,0.03977186,0.0041462015,-0.07247022,0.06489178,0.05563203,-0.056080237,-0.04722808,0.098404594,-0.008131645,0.08469772,0.034204185,0.053055674,0.025802813
R_3tgLrejriHwL61c,Male,White,"Some college, no degree","$50,000 to $59,999",Independent,0.04772944,0.08037132,0.0075967647,-0.047403824,0.06229611,-0.013214078,-0.042527616,0.09348786,-0.011888222,0.039849617,0.062179416,-0.056319486,-0.035242286,-0.013047058,-0.037004624,0.019368054,-0.0075318394,0.0008690087,-0.018411083,0.03612064,-0.019095605,-0.06743116,0.049546435,0.02706398,-0.07069499,-0.06793574,0.09977298,0.0255815,0.09770128,0.026008852,0.05064013,0.093793094
R_6OvmRSJVM4JY2ZT,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$125,000 to $149,999",Republican,-0.021822192,0.011662148,-0.035852462,0.012139255,0.015944643,0.026147792,-0.016058292,0.04853767,-0.074936226,0.094747014,0.09337628,0.06962435,-0.09848816,0.061841324,-0.04552327,-0.059311155,-0.08683036,0.014445107,0.0011516938,0.046576977,0.02282326,-0.07469451,0.048534956,0.11007249,-0.017970543,-0.028001208,0.03554523,0.040885348,0.053263515,0.033841077,0.05443345,0.053464703
R_1g1NKtW6B7ISH0Z,Female,White,"Some college, no degree","$40,000 to $49,999",Republican,0.08441688,0.007903237,-0.063893646,0.060619332,-0.043691006,-0.053847387,0.013226168,0.020280618,-0.020955134,0.06500284,0.08265464,-0.024651846,-0.03837772,0.040326722,0.07118913,-0.014366686,-0.06315352,0.026923941,-0.02111605,0.0288983,-0.026260402,-0.09265911,-0.047065422,0.033358,-0.031809136,-0.0049292343,0.07577846,0.009172091,0.059080962,-0.0832495,0.0471105,0.022601478
R_7zhzG2LCfHCPx0V,Female,White,High school diploma or GED,"$40,000 to $49,999",Republican,0.018041633,-0.006971107,0.014774099,0.088820264,-0.062361274,-0.04828052,-0.00067802705,-0.0020466205,-0.012131386,0.09621549,0.052608058,0.03127783,0.01780889,0.06812408,0.04240296,-0.075472996,-0.10913413,0.0463739,0.011743304,0.025819791,-0.046415765,-0.08811093,-0.041101642,0.07581624,-0.02607716,-0.019055251,0.039772615,-0.05315975,-0.021833621,-0.13815671,0.048130248,0.045331188
R_1Yw0IRLO7Oci67n,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$25,000 to $29,999",Republican,0.016578604,0.04990877,-0.05875341,0.10373469,-0.033457324,-0.03900206,-0.040956005,0.02027315,-0.049771987,0.059797212,0.045614902,0.03253162,-0.1018927,0.051336903,-0.012931354,-0.054913193,-0.16553308,0.060049232,0.07392092,-0.008589564,0.031018449,-0.07574531,0.018142689,0.033986196,0.008775785,-0.020213338,0.054317206,0.04943219,-0.0032369369,-0.05222754,0.04225317,0.052990995
R_7V1kgK0TwmLo78z,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Republican,0.11380753,0.00028649857,-0.04386771,0.0752724,-0.046355013,-0.06633354,0.03309041,0.04304828,-0.023355693,0.075624995,0.08451417,-0.018379258,0.029199908,0.03890548,0.12181098,0.015418818,0.017208911,0.052968595,-0.029631233,0.07875416,0.05489734,-0.056661215,-0.046514582,-0.02198206,-0.06737386,0.0056561017,0.053835314,0.002397507,0.028737564,-0.071960576,0.062168654,-0.008718977
R_77E7uD1ssAycKTD,Female,White,"Some college, no degree","$35,000 to $39,999",Republican,0.10366152,-0.01570998,-0.050693937,0.008896915,-0.055469513,-0.087151915,-0.048734706,0.018744387,-0.04592066,0.1025742,0.06858379,-0.02887892,0.045798626,0.0035073939,0.050884135,0.058819264,-0.021151846,-0.0022020494,-0.016640091,-0.017208813,0.029770391,-0.0672651,-0.018239377,0.060790855,-0.121390335,-0.019798912,0.110898905,-0.033305634,0.11515814,-0.009759658,0.04413778,0.027038408
R_3RXnv6cvqBc3cJ1,Male,Asian or Asian American,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Republican,0.032519914,-0.104397275,0.06392483,0.1118902,-0.07279733,-0.10224001,0.013673805,0.00028102333,0.14156808,0.04209488,0.07337633,0.03295958,0.022794893,0.036673572,0.04788621,0.052653622,0.07528188,-0.004428702,-0.06892536,0.025950555,0.13608357,-0.07806273,0.012444413,0.04536942,-0.022571577,-0.06380198,0.14417,-0.06010755,0.06328302,0.047565214,0.0011217732,0.0617799
R_7vlSeNxmg5OGEnL,Male,White,High school diploma or GED,"$75,000 to $99,999",Republican,0.014063492,0.008048544,-0.014320571,0.027942963,-0.028946327,-0.055369418,0.025388606,0.05057891,-0.12603115,0.11105753,0.109233096,0.018770361,0.06450651,0.06630171,0.110403195,-0.08263282,0.021201238,0.024694994,-0.0116022425,0.06634701,0.013760442,-0.091772944,-0.020199705,0.026075097,-0.076634645,-0.009230758,0.0016899987,-0.028980006,-0.013027271,-0.04933259,0.091536,0.033566907
R_51bPmBTCrCoMPqM,Male,American Indian or Alaska Native,High school diploma or GED,"$150,000 or more",Independent,-0.015607679,0.0426162,0.05572246,-0.0020953459,0.022301989,-0.0065302434,-0.05335726,0.07430896,0.14206,0.030343652,-0.021741694,0.0069960114,0.04381638,0.097835734,-0.011138666,0.016138127,0.07578322,0.02085701,-0.052817404,0.036107983,-0.05258932,-0.064108826,0.013664809,0.07886712,0.026272647,-0.13359933,0.08971412,-0.020880502,0.05839545,-0.027399503,-0.02728978,0.14183748
R_1dWj9caVE3V4NwA,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$35,000 to $39,999",Republican,0.025891498,-0.03726939,-0.01724438,-0.03739848,-0.011477531,-0.013237134,0.009374712,0.06144523,-0.07029905,0.08291953,0.08066781,-0.0027421326,-0.04576239,0.02007229,-0.026817564,-0.0052021733,0.013719069,0.041234422,-0.076554105,0.03977186,0.0041462015,-0.07247022,0.06489178,0.05563203,-0.056080237,-0.04722808,0.098404594,-0.008131645,0.08469772,0.034204185,0.053055674,0.025802813
R_1Ny47NvK5frJt61,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","Less than $5,000",Republican,0.0070307255,0.018717587,-0.044655073,0.16813278,-0.015900102,-0.07218224,-0.08709936,0.0060263905,-0.0025619334,0.07755421,0.07370162,0.0144362245,-0.102639295,0.04294443,-0.03961632,-0.026027713,-0.15943624,0.026408775,0.08466243,-0.031194167,0.06461868,-0.07499404,0.05243896,0.06090504,-0.04129208,-0.06345404,0.10978866,0.09547017,-0.02006869,-0.05740556,0.030501813,0.068693444
R_1Nqr85KfmAD3Fwc,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Independent,0.025634719,0.034550346,0.028485715,-0.011587925,0.028300744,0.008880088,-0.039410897,0.048952233,-0.04592578,0.030332044,0.036029577,-0.04781536,-0.079363704,0.06461406,-0.07669024,-0.0072252294,-0.052779235,0.014593553,0.024537068,0.0028340688,-0.0072606,-0.032583635,-0.0085741505,0.045599,0.025835963,-0.077968195,0.05371105,0.021167627,0.0075519495,0.02223878,0.032878034,0.06267722
R_75NNoLvXDtl9DDT,Male,American Indian or Alaska Native,"Graduate degree (for example, Master's degree or doctorate)","$100,000 to $124,999",Other Party,0.013263866,-0.041690957,0.01252809,-0.03052539,-0.0070138164,-0.06222889,0.039713256,0.078202285,0.09379136,0.111330934,0.037734516,0.058761586,0.0039363736,0.082523584,-0.018410096,0.029227128,0.06541729,-0.05245061,0.0003498235,0.07304618,0.0868019,-0.04636873,-0.07126563,0.050239626,0.07862883,-0.07337288,0.06470025,-0.042931993,0.08464653,0.041416977,0.010479936,0.13273513
R_6qfsKUzd3HXYadx,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$100,000 to $124,999",Independent,0.0732249,0.01870143,0.021951512,0.05923105,-0.04976877,0.0097442735,-0.022898091,0.036510736,0.05331845,0.04526119,0.039146025,-0.07226909,0.022810629,0.037753455,0.034998737,0.048164904,0.02383922,0.043652046,-0.0037588656,0.033222318,0.016570166,-0.044563882,-0.008977893,0.011787077,-0.016382474,-0.06858656,0.04494093,0.011982657,0.028672531,0.0021609515,0.039211486,0.011443644
R_1tJswk7KLcBwJ9v,Female,Asian or Asian American,"Bachelor's degree (for example, BA, BS, or AB)","$30,000 to $34,999",Independent,0.009351581,-0.0017905438,0.019673612,0.047761817,-0.038546443,0.0395782,-0.038272873,0.046107847,-0.026707258,0.10794516,0.056592874,-0.03020847,-0.077253565,0.06014875,-0.07366859,0.041729037,-0.019313492,0.012251621,0.042263202,0.004347385,0.07489383,-0.0701829,-0.057204116,0.07129229,-0.033541784,-0.11838374,0.013883747,-0.008694116,-0.016109953,0.057723552,0.057014886,0.047733106
R_72JSmWJKXA2FEAi,Female,White,"Associate's degree (for example, AA or AS)","$75,000 to $99,999",Republican,0.046241064,-0.01104641,-0.02831077,0.09019815,-0.0079490915,-0.02979693,0.07432489,0.020215763,-0.12717243,0.16184492,0.013745019,-0.021468924,0.034109477,0.0708578,0.06329978,-0.06613896,-0.03163977,0.0431433,-0.01105747,0.009724988,0.058943626,-0.035026826,-0.041986663,0.010995901,0.047652688,0.033650063,-0.05087308,0.029208044,-0.07071547,-0.12039566,0.04924256,-0.0028275345
R_7WP8diSro55ygdl,Male,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$50,000 to $59,999",Democrat,-0.007634418,0.007633206,0.032370545,-0.06936242,0.006694458,-0.012154289,0.006418409,0.10287755,0.014991535,0.03253723,0.02002936,0.07520469,-0.08971721,-0.054254778,-0.13646263,0.0042103766,0.03005426,0.010477832,-0.018877048,0.077905916,-0.038458627,-0.047935862,-0.010998949,-0.060074933,-0.037779577,-0.029767927,0.012626033,0.006871771,0.058939368,-0.00818211,0.06899337,0.040460333
R_6gcI08VlGQSHRhV,Male,Black or African American,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Independent,0.041930765,-0.016572407,0.10023938,-0.018940305,-0.0069251815,-0.07744534,-0.002219893,0.07990382,0.13735773,0.023150586,0.009427896,-0.024495797,-0.03253894,0.024812672,-0.026568262,0.059082866,0.12732698,0.030373907,-0.035136413,0.054058034,-0.00023911276,-0.054411698,-0.034853265,-0.027026223,0.015559752,-0.04294209,0.086644195,-0.029946122,0.07590867,0.057381578,0.027886836,0.087982416
R_6tAwm2ZOmPxytW3,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Republican,-0.003101308,-0.01722739,-0.0052840193,0.001676803,0.0009069345,-0.0008008694,0.0030356143,0.059178717,-0.058816582,0.05510793,0.069506556,0.025256058,-0.07901432,0.044330034,-0.019975742,-0.03384395,-0.027043762,0.037840765,-0.037772972,0.030094732,0.0072414284,-0.058723196,0.038545027,0.05370608,-0.044055525,-0.030494563,0.07696619,0.02974182,0.065792635,0.045469843,0.057617854,0.044252984
R_7iGlyfjO7CIF6Fj,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Independent,0.054534156,0.007801588,0.03041264,0.0105625205,0.00019480474,0.023561336,-0.046627846,0.032700997,-0.015392006,0.04426507,0.04595607,-0.09085351,-0.039339133,0.056289196,-0.045375142,0.028698778,-0.0055520516,0.0011767023,0.019629866,0.0012283674,0.005120473,-0.027079202,-0.02055081,0.034503315,0.023288883,-0.066589296,0.041499127,0.05630767,0.0029080473,-0.013239389,0.05331628,0.02925081
R_3rOoUS5iWoqOzQN,Male,Other,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Independent,0.016475126,0.048188146,0.04662418,-0.060037635,-0.0066293655,0.014949344,-0.05487422,0.09558788,0.020776525,0.052923016,-0.028213978,-0.019243455,-0.06824966,0.015355942,-0.07344446,0.010514414,0.01303025,0.007165172,-0.00889919,0.038618144,-0.048572484,-0.022050254,-0.01877582,0.0072347214,0.031520024,-0.033900492,0.02363874,0.0060169753,0.03568053,-0.00087968353,0.06527256,0.048725016
R_77sBQxCMFzJWnP5,Female,American Indian or Alaska Native,"Associate's degree (for example, AA or AS)","$30,000 to $34,999",Republican,-0.036138657,-0.0028362754,-0.0017780033,0.13795474,-0.018626653,-0.031027691,0.01752181,0.0039292574,-0.04022406,0.07739653,0.07656233,0.10158992,-0.011094261,0.020242976,-0.093799785,-0.05300696,-0.12570575,0.004219782,-0.006935089,-0.032917578,0.092191055,-0.07669722,-0.04588898,0.08398523,-0.062458433,-0.09828986,0.029022284,0.0791643,-0.051414944,0.0018942468,0.010046326,0.070194535
R_7I6FGhxPn5YG1ep,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$35,000 to $39,999",Independent,0.053349312,0.02410068,-0.008197536,-0.048509713,-0.007859927,0.02256702,-0.04539285,0.018736877,-0.03395737,0.06085711,0.04576458,-0.08086147,-0.035841186,9.235542e-05,-0.09131705,0.02758027,-0.008372565,-0.0025912104,0.0010367989,-0.002383369,-0.009591517,-0.035965495,0.023811247,0.07233043,-0.00013003405,-0.104813434,0.05715373,0.005824223,0.03432045,0.052194897,0.05215101,0.0069749244
R_3ewqFXIfP59dK2P,Female,Asian or Asian American,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Democrat,0.07316533,-0.03165022,0.034154627,0.11663137,-0.109596625,-0.07823858,-0.07661113,-0.0040929522,0.09189224,0.045768544,0.047171142,0.011026849,0.060049303,0.033994425,0.05446889,0.07900933,0.011114782,-0.000108334,-0.008482629,-0.013071826,0.12679638,-0.059649806,0.0082153445,-0.0036570677,0.014291083,-0.118238345,0.06982313,-0.10033232,0.014718626,-0.0025772373,0.055861514,0.011285972
R_79QZYq0ggJCObtL,Female,White,"Associate's degree (for example, AA or AS)","$60,000 to $74,999",Independent,0.048079167,0.049711,-0.014106099,-0.012563689,0.045866262,-0.03070276,-0.011883598,0.059591424,-0.08476982,0.13311252,-0.015840905,-0.030707767,-0.013351899,0.08121999,-0.099878505,-0.026022738,-0.09993882,0.032515973,0.056956742,-0.05012114,0.035516944,-0.019288635,0.045219477,0.06057133,0.08763428,-0.11825652,0.018016165,0.0043523316,0.0016163115,-0.025231317,0.033980146,0.05086913
R_3IxRojcC7EON7Ur,Male,White,"Some college, no degree","$35,000 to $39,999",Democrat,0.059387475,0.018752988,-0.069932625,-0.06432992,0.012098532,-0.05575736,-0.0576135,0.06570176,-0.07035236,0.059065886,0.091614276,-0.05773735,-0.0009110018,-0.016175494,-0.010880483,0.0027482007,0.023749571,-0.030216875,0.004785215,0.027694382,0.002953987,-0.11348624,0.04601821,0.012008071,-0.08142269,-0.07979076,0.07793809,-0.06548683,0.11229107,0.041788727,0.05736673,0.054536603
R_6vcCP0Fl91gqDX6,Female,White,High school diploma or GED,"$15,000 to $19,999",Independent,0.022407778,0.081315756,0.044763364,-0.049291022,0.011497721,-0.03241449,-0.07577236,0.05046472,-0.0029375097,0.08445247,-0.02469169,0.0011179144,-0.007857921,0.085386686,-0.09529439,0.019755311,-0.07074095,0.07039279,0.0011600938,-0.028321585,-0.0748192,-0.034341205,0.018624298,0.10889966,-0.02589486,-0.20497327,0.08149115,-0.08003687,0.028436681,-0.002779352,0.026943577,0.057707205
R_5j1TpZq6YGMg6Gd,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Democrat,0.039895073,-0.026611533,-0.033809107,0.0077290195,-0.027287122,-0.007838683,-0.04354762,0.012256207,-0.04627062,0.063242674,0.05443977,-0.05165748,-0.01073243,0.010974814,-0.012582183,0.008919036,-0.015919112,0.003432811,0.044875853,0.015246585,0.027481643,-0.05441262,-0.02726135,-0.021811202,0.0020497045,-0.056418706,0.024141073,0.026377188,0.015095914,-0.016004007,0.07281742,-0.011746509
R_3R4By5MvmHRTC0l,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Republican,0.04086618,-0.040999975,0.01285599,0.07225669,-0.023872921,-0.049191665,-0.038164064,0.02697131,-0.023508769,0.073117994,0.06936404,-0.021358186,-0.036585663,0.059055068,0.0008015499,0.013570068,-0.030254275,0.03346881,0.039050516,-0.016433323,0.056199297,-0.04628765,-0.008405356,0.021706874,-0.051072266,-0.019478563,0.091297604,0.07123182,0.022723122,-0.04720984,0.049202174,0.041821748
R_3aL3bpajmZl8HqF,Male,Other,"Bachelor's degree (for example, BA, BS, or AB)","$25,000 to $29,999",Republican,0.03257817,0.05006126,-0.029630693,-0.0034444234,-0.014459712,-0.014080698,-0.046381947,0.033176772,-0.022214312,0.108630344,-0.012891997,0.08576729,-0.06754245,0.017994078,-0.0641534,-0.04544419,-0.09225158,0.016713256,0.06427395,0.0407142,-0.0056092064,-0.036682222,-0.004769424,0.06900108,0.028771032,-0.033669807,0.01905643,0.027263576,0.03779121,-0.024088118,0.08612375,0.033765987
R_5uxz6ErOqmCc0V3,Male,Asian or Asian American,"Some college, no degree","$50,000 to $59,999",Republican,0.016317671,-0.048106823,0.022433106,0.06752184,-0.027809264,-0.11319509,-0.01306776,0.062166825,0.008800052,0.046825007,0.093990415,0.08842882,0.011790457,0.037784867,0.06480257,0.051010437,-0.0005936697,0.023103092,-0.0631131,0.02649305,0.101339065,-0.09606711,-0.0053319056,0.025217002,-0.097237356,-0.014645592,0.12609875,-0.050184667,0.059196755,0.04533479,0.03813255,0.058671862
R_7XmusoyXwibyxlN,Female,Black or African American,"Some college, no degree","$35,000 to $39,999",Independent,0.05878882,0.03505826,-0.020179592,-0.08185067,-0.015216591,-0.06349486,-0.06406646,0.039057422,0.038294755,0.07823979,0.011356812,-0.058914997,0.022644242,-0.0015696249,-0.012250423,0.081132226,0.04257657,0.040116597,-0.031872176,-0.008169711,0.0061951396,-0.055280883,-0.12767808,0.011131916,-0.018959966,-0.06707099,0.032991108,-0.049267024,0.0687133,0.014907376,0.035638325,0.04243155
R_5mPCuHM7lHIXxfk,Male,White,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Republican,0.053685907,-0.084363356,0.051913913,0.08828401,-0.048402403,-0.07203299,0.013910232,0.005647669,0.0897622,0.02693063,0.08019897,-0.0078011947,0.009963957,0.018376367,0.050136413,0.0076318397,0.07514642,0.034553964,-0.069807604,0.0360276,0.035609033,-0.08369842,0.046155248,0.040817253,-0.074112,-0.041230388,0.18250766,-0.0005063717,0.08582349,0.04415272,0.026901498,0.05805982
